artistLabel,genreLabel,length
Dennis Rea,['jazz'],14007.0
Dennis Russell Davies,['classical music'],10439.0
Dennis Thomas,['soul'],209.0
Dennis Ward,['hard rock'],331.0
Denny Dias,['rock music'],4824.0
Denzil Botus,['calypso'],3753.0
Denzil Dennis,['reggae'],2436.0
Deon Estus,['contemporary R&B'],11086.0
Derek Bloom,['post-hardcore'],6477.0
Derek Forbes,['rock music'],7578.0
Derek Grant,['punk rock'],501.0
Derek Johnson,['contemporary Christian music'],829.0
Derek Jones,['post-hardcore'],990.0
Derek Kerswill,['hard rock'],6442.0
Derek Leckenby,['rock music'],3896.0
Derek Lee Ragin,['opera'],5170.0
Derek Roddy,['death metal'],8673.0
Derek Sherinian,"['progressive metal', 'new wave']",40199.0
Derek Shulman,['rock music'],8693.0
Derek Watkins,['jazz'],362.0
Derf Scratch,['punk rock'],8818.0
Dermot O'Reilly,"['Celtic music', 'traditional folk music']",4183.0
Deron Miller,"['alternative metal', 'extreme metal']",22879.0
Derrick Green,"['groove metal', 'death metal', 'thrash metal']",19877.0
Derrick Morgan,['ska'],12474.0
Derrick Plourde,['skate punk'],7627.0
Derrick Tribbett,['nu metal'],4745.0
Des O'Connor,['pop music'],24675.0
Desi Slava,"['electronic dance music', 'Bulgarian folk music', 'pop music', 'blue-eyed soul', 'chalga']",29130.0
Deutsch Nepal,['industrial music'],4803.0
Dev,"['pop music', 'hip-hop']",2331.0
Deva Mahal,['blues'],8839.0
Devendra Banhart,"['folk music', 'folk rock']",37405.0
Devin Bronson,['alternative rock'],8296.0
Devin Therriault,['rock and roll'],6084.0
Devolo,['hip-hop'],3459.0
Dewa Budjana,['jazz'],8375.0
Dewey Redman,"['jazz', 'free jazz']",16708.0
Dewey Segura,['Cajun music'],9992.0
Dexter Romweber,['rockabilly'],15954.0
Dexter Wansel,"['disco', 'soul', 'rhythm and blues']",11520.0
Dez Cadena,['punk rock'],16420.0
Dez Fafara,['heavy metal'],9266.0
Dežo Ursiny,['rock music'],12653.0
Dhaneswar Swain,['Odissi music'],9869.0
Dia Frampton,['pop music'],32233.0
Diagram of Suburban Chaos,['electronic music'],5262.0
Dialectrix,['hip-hop'],13131.0
Diamela del Pozo,['jazz'],5603.0
Diamond D,['East Coast hip-hop'],10639.0
Diamond Rings,['pop music'],26.0
Diamond Yukai,['rock music'],2794.0
Diana Gurtskaya,['pop music'],7873.0
Diana Hamilton,['gospel music'],265.0
Diana López Moyal,['classical music'],5575.0
Diane Birch,['soul'],12906.0
Diane Cluck,"['anti-folk', 'neofolk', 'freak folk', 'intuitive folk']",12188.0
Diane Solomon,['pop music'],5960.0
Diarmuid Dalton,['post-metal'],8526.0
Diaz,['rapping'],45.0
Diblo Dibala,['soukous'],2741.0
Dick Anthony,['religious music'],13391.0
Dick Collins,['jazz'],2121.0
Dick Cooper,['country rock'],7486.0
Dick Curless,['country music'],9723.0
Dick Feller,['country music'],46.0
Dick Glasser,['rock music'],5604.0
Dick Haymes,['traditional pop'],22807.0
Dick Hughes,['jazz'],82.0
Dick Lövgren,"['heavy metal', 'black metal']",5295.0
Dick Nolan,"['country music', 'traditional folk music']",44.0
Dick Parry,['progressive rock'],7195.0
Dick Taylor,['rock music'],5239.0
Dick Wagner,['rock music'],27290.0
Dickey Betts,"['rock music', 'blues', 'southern rock', 'jazz']",29670.0
Dickey Lee,['country music'],18864.0
Dickon Edwards,['indie pop'],6432.0
Dida Drăgan,"['rock music', 'pop music']",227.0
Didier Malherbe,['jazz'],19435.0
Die,['heavy metal'],1989.0
Dieb13,['experimental music'],3127.0
Diego Figueiredo,['bossa nova'],2816.0
Diego Gutiérrez,"['folk music', 'world music', 'music of Cuba', 'trova', 'Latin pop']",769.0
Diego Tryno,"['urban contemporary', 'hip-hop']",10652.0
Diesel Dahl,['hard rock'],3765.0
Dieter Meier,"['electronic music', 'pop music', 'rock music', 'jazz']",10851.0
Dik Cadbury,['progressive rock'],6487.0
Dilermando Reis,['choro'],2252.0
Dillard Chandler,['old-time music'],10758.0
Dillinger,"['reggae', 'rocksteady']",28.0
Dillon,['pop music'],2322.0
Dilsinho,['pagode'],3333.0
Dilson Díaz,['hardcore punk'],28.0
Dimitris Sgouros,['classical music'],12601.0
Dinah Jane,"['pop music', 'contemporary R&B']",35931.0
Dindin Moreno,['rock music'],2412.0
Dino D'Santiago,"['hip hop culture', 'funk', 'soul', 'rhythm and blues', 'morna', 'Afro house']",32923.0
Dion DeMucci,"['rock music', 'pop music', 'blues', 'doo-wop']",26.0
Dion Lunadon,['garage rock'],8786.0
Dion Parson,"['jazz', 'music of Africa']",2370.0
Dirk Ivens,['electronic dance music'],2919.0
Dirk Kennedy,['heavy metal'],52.0
Disasterpeace,['chiptune'],9667.0
Divinity Roxx,['rap rock'],18170.0
Dixon,['deep house'],1477.0
Dizzy Dee,"['reggae', 'world music', 'dancehall']",23658.0
Dizzy Gillespie,"['jazz', 'bebop', 'Afro-Cuban jazz']",55282.0
Dizzy Reed,['hard rock'],16633.0
Djaffar Bensetti,['raï'],8309.0
Dmitry Selivanov,"['garage rock', 'post-punk', 'punk rock', 'new wave']",3458.0
Dmitry Sitkovetsky,['classical music'],8421.0
Dntel,['electronic music'],16268.0
Doane Perry,['progressive rock'],6035.0
Doc Pomus,['blues'],23837.0
Dock Boggs,['old-time music'],10782.0
Doctor Clayton,['blues'],4905.0
Doctor Fink,['pop music'],8326.0
Doctor Ross,['blues'],10775.0
Dodie Stevens,['pop music'],7278.0
Dogbowl,['experimental music'],4144.0
Dolla,['hip-hop'],559.0
Dolly Jones,['jazz'],234.0
Dolora Zajick,['opera'],11058.0
Dom Minasi,['jazz'],1829.0
Domenic Troiano,['rock music'],12262.0
Domenico Dragonetti,['classical music'],19563.0
Dominic Aitchison,['post-rock'],2337.0
Dominic Howard,"['alternative rock', 'hard rock']",8096.0
Dominic West,['Shakespearean comedy'],40750.0
Dominick Fernow,['noise music'],20450.0
"Dominique ""Dume"" Poutet",['jazz'],0.0
Domino,['hip-hop'],39.0
Don Bowman,['country music'],380.0
Don Braden,['jazz'],5127.0
Don Carlos,['reggae'],57262.0
Don Cherry,['pop music'],72352.0
Don Costa,"['jazz', 'pop music', 'stage and screen']",11556.0
Don Covay,['rhythm and blues'],17839.0
Don Dixon,['alternative country'],482.0
Don Dokken,['hard rock'],13652.0
Don Edwards,['country music'],10870.0
Don Falcone,['rock music'],11517.0
Don Gais,['jazz'],0.0
Don Harris,['rock and roll'],856.0
Don Irving,['folk rock'],4071.0
Don Jazzy,"['Afrobeat', 'African popular music']",25693.0
Don King,['country music'],43916.0
Don Lusher,['jazz'],6046.0
Don Powell,['glam rock'],9712.0
Don Preston,['rock music'],14163.0
Don Preston,['rock music'],14163.0
Don Redman,['jazz'],9886.0
Don Reno,['bluegrass music'],12851.0
Don Rich,['country music'],18846.0
Don Rigsby,['country music'],17552.0
Don Schiff,['progressive rock'],4117.0
Don Sleet,['jazz'],7437.0
Don Stover,['bluegrass music'],4654.0
Don Walser,['country music'],10035.0
Don Warden,['country music'],3615.0
Don Was,['rock music'],24140.0
Don Williams,['country music'],17158.0
Don Wise,"['country music', 'rock and roll', 'rhythm and blues', 'swing music']",13061.0
Don-E,['neo soul'],6268.0
DonRay,['disco'],0.0
Dona Mason,['country music'],227.0
Dona Neuma,['samba'],14606.0
"Donald ""Duck"" Dunn","['blues rock', 'blues', 'soul']",24668.0
Donald Bailey,['jazz'],440.0
Donald Garrett,['jazz'],11495.0
Donald Glover,"['hip-hop', 'comedy hip-hop', 'funk', 'psychedelic music', 'indie pop', 'soul', 'contemporary R&B']",131941.0
Donald Kinsey,"['blues rock', 'blues', 'reggae']",11175.0
Donald Knaack,['experimental music'],6400.0
Donald Lawrence,['gospel music'],13374.0
Donald Lindley,['country music'],3198.0
Donald Runnicles,['classical music'],22593.0
Donald Tardy,['death metal'],475.0
Donell Jones,['contemporary R&B'],13486.0
Donga,['samba'],965.0
Donis,['ambient music'],3113.0
Donna Fargo,"['country music', 'folk music']",16292.0
Donna Summer,"['disco', 'house music', 'synth-pop', 'pop music', 'rock music', 'contemporary R&B']",80891.0
Donnie Brooks,['pop music'],8608.0
Donnie Van Zant,['rock music'],3422.0
Dooley Wilson,['popular music'],14535.0
Dora Jar,"['bedroom pop', 'folk music', 'alternative rock']",13115.0
Dorin Liviu Zaharia,['psychedelic rock'],5425.0
Doriot Anthony Dwyer,['classical music'],18540.0
Doris,"['pop music', 'funk', 'soul', 'psychedelic music']",2593.0
Doris Norton,['electronic music'],2799.0
Doron Medalie,['pop music'],9385.0
Dorota Masłowska,"['play', 'hip-hop']",7251.0
Dorothea Röschmann,['opera'],16057.0
Dorothée,['French pop'],13160.0
Dorrough,['hip-hop'],8776.0
Dorsey Burnette,['country music'],29798.0
Doss,"['electro house', 'dream trance', 'electroclash', 'downtempo', 'techno', 'chiptune', 'shoegaze']",1562.0
Dottie Alexander,['alternative rock'],3934.0
Dottie Dodgion,['jazz'],6228.0
Dottie West,"['country music', 'folk music']",83886.0
Dou Wei,['art rock'],12080.0
Doug Aldrich,['hard rock'],20373.0
Doug Ardito,['post-grunge'],2756.0
Doug Blair,['heavy metal'],6019.0
Doug Bragg,['country music'],3176.0
Doug E. Fresh,['hip-hop'],20299.0
Doug Fieger,['new wave'],7669.0
Doug Harrington,['thrash metal'],4764.0
Doug Henderson,['noise rock'],44.0
Doug Kershaw,['country music'],22053.0
Doug MacGregor,['rock music'],71.0
Doug MacLeod,['blues'],231.0
Doug Martsch,['indie rock'],5017.0
Doug Miller,['swing music'],41.0
Doug Robb,['rock music'],24.0
Doug Rockwell,"['electronic dance music', 'indie rock', 'musical theater', 'pop music', 'rock music']",15548.0
Doug Sandom,"['rock music', 'pop music', 'beat music']",5671.0
Doug Sides,['jazz'],3876.0
Doug Stegmeyer,['rock music'],6032.0
Doug Supernaw,['country music'],23338.0
Doug Wieselman,['jazz'],3771.0
Doughboy,['hip-hop'],11587.0
Dougie Payne,"['rock music', 'alternative rock']",4954.0
Dougie Poynter,"['pop-punk', 'pop rock']",15892.0
Dougie Thomson,['rock music'],5830.0
Douglas Adams,"['satire', 'comedy', 'science fiction']",74744.0
Douglas Hart,['alternative rock'],5195.0
Douglas Hodge,['Shakespearean comedy'],35504.0
Douglas Killmer,['rock and roll'],7658.0
Douglas Miller,"['jazz', 'gospel music']",819.0
Douglas P.,['neofolk'],11859.0
Douglass Lubahn,"['psychedelic rock', 'jazz fusion', 'jazz rock']",109.0
Dovydas Maščinskas,['Americana'],0.0
Doyle Bramhall II,"['rock music', 'blues', 'Americana']",21373.0
Doyle Dykes,['country music'],7769.0
Doyle Wolfgang von Frankenstein,['hardcore punk'],14890.0
Dr Iggy,['Eurodance'],2612.0
Dr Kucho!,['house music'],40.0
Dr Victor,['musician'],3394.0
Dr. John,"['boogie-woogie', 'funk', 'Dixieland jazz', 'blues', 'rhythm and blues', 'rock music']",84162.0
Dr. Know,['hardcore punk'],445.0
Dr. Matt Destruction,"['alternative rock', 'garage rock']",77.0
Dr. Oloh,['African popular music'],2040.0
Drago Mlinarec,['rock music'],236.0
Dragoljub Đuričić,['traditional folk music'],15443.0
Dragomir Mihajlović,['progressive rock'],5428.0
Drakeo the Ruler,"['gangsta rap', 'hip-hop', 'West Coast hip-hop']",40511.0
Drapht,['Australian hip hop'],34229.0
Dresta,['hip-hop'],17206.0
Drew Emmitt,['bluegrass music'],5282.0
Drew G. Montalvo,['progressive house'],23752.0
Drew Louis,['pop music'],21530.0
Du Yun,['opera'],43376.0
Duane Allen,"['country music', 'gospel music']",4401.0
Duane Eddy,"['rock and roll', 'instrumental rock', 'surf music', 'rockabilly', 'country music']",63821.0
Duane Peters,['punk rock'],9161.0
Duane Roland,['southern rock'],7004.0
Duduka da Fonseca,['jazz'],48.0
Duff McKagan,['hard rock'],55390.0
Duffy Jackson,['jazz'],4342.0
Duffy Power,['blues'],8115.0
Duke Amayo,['Afrobeat'],8470.0
Duke Decter,['punk rock'],21084.0
Duke Ellington,"['jazz', 'gospel music', 'vocal music', 'swing music']",91915.0
Duke Garwood,['blues rock'],13466.0
Duke Special,['alternative rock'],18484.0
Duke Tumatoe,['blues'],12880.0
Duncan Campbell,['reggae'],1928.0
Duncan Campbell,['easy listening'],1928.0
Duncan Coutts,['alternative rock'],3129.0
Duncan Sheik,['alternative rock'],39422.0
Durand Bernarr,['neo soul'],11825.0
Dustin Boyer,['rock music'],6977.0
Dustin O'Halloran,['instrumental music'],16528.0
Dusty Hill,"['blues rock', 'southern rock', 'blues', 'hard rock', 'electric blues']",25669.0
Duško Gojković,['jazz'],8067.0
Dwayne Dolphin,['jazz-funk'],6677.0
Dwight Pattison,['rock music'],3902.0
Dwight Pinkney,['ska'],8746.0
Dwight Trible,['jazz fusion'],4256.0
Dwight Yoakam,['country music'],85764.0
Dwike Mitchell,['jazz'],9245.0
Dwiki Dharmawan,"['jazz', 'bubblegum music']",32115.0
DyE,['alternative rock'],2542.0
Dylan Keefe,['alternative rock'],5825.0
Dylan Taylor,['jazz'],263.0
Dynamite MC,"['drum and bass', 'hip-hop']",4335.0
Dynamite Tommy,['rock music'],8716.0
Dynatron,['synthwave'],239.0
"Dywane Thomas, Jr.",['noise music'],39.0
Dávid Schram,['industrial music'],6079.0
E*vax,['electronic music'],10667.0
E. Gayathri,['Indian classical music'],6716.0
E. J. Wells,"['country music', 'cowpunk']",4414.0
E.S.G.,['hip-hop'],62.0
EMM,"['rock music', 'pop music', 'alternative pop', 'alternative music']",840.0
ESKA,"['hip hop culture', 'traditional folk music']",43.0
ETOLUBOV,"['pop music', 'indie pop']",69.0
Eaeon,"['indie rock', 'alternative pop', 'glitch pop', 'electronica']",7108.0
Eamon McGrath,['punk rock'],11910.0
Eamon McLoughlin,['bluegrass music'],5611.0
Ean Elliot Clevenger,['punk rock'],4081.0
"Earl ""Chinna"" Smith",['reggae'],12689.0
Earl Burtnett,['jazz'],3793.0
Earl Falconer,"['pop music', 'reggae']",421.0
Earl Grant,['pop music'],82.0
Earl Hooker,['blues'],25756.0
Earl Hudson,['hardcore punk'],1832.0
Earl Johnson,['old-time music'],942.0
Earl Lindo,['reggae'],5231.0
Earl May,['jazz'],12564.0
Earl Zero,['reggae'],5989.0
Ebbe Nilsson,['dansband music'],28.0
Ebbot Lundberg,['rock music'],3655.0
Ebenezer Obey,"['music of Africa', 'Jùjú music']",7779.0
Eberhard Schoener,['classical music'],9632.0
Ebi,['pop music'],16180.0
Ebo Taylor,['highlife'],9410.0
Ecca Vandal,"['alternative rock', 'punk rock', 'hip-hop', 'electronica']",19879.0
Echezonachukwu Nduka,"['poetry', 'fiction', 'Classic Music']",22526.0
Eck Robertson,['country music'],11811.0
Ed Bell,['country blues'],2987.0
Ed Bruce,['country music'],11899.0
Ed Crawford,['alternative rock'],5398.0
Ed Deane,['blues'],17462.0
Ed Graham,"['jazz', 'hard rock']",5732.0
Ed King,"['psychedelic rock', 'southern rock']",13935.0
Ed Mann,"['rock music', 'world music', 'jazz']",6584.0
Ed Maverick Music,"['alternative rock', 'folk rock', 'rock music']",0.0
Ed Mundell,"['heavy metal', 'rock music']",7206.0
Ed O'Brien,"['alternative rock', 'indie rock', 'art rock', 'electronica']",41147.0
Ed Sheeran,"['alternative rock', 'folk music', 'folk-pop', 'pop music', 'soft rock', 'rock music']",227101.0
Ed Skrein,['rapping'],25684.0
Ed Tullett,['electronic music'],15529.0
Eddi Reader,['pop music'],32304.0
Eddie Allen,['traditional folk music'],673.0
Eddie Barefield,"['jazz', 'swing music']",6508.0
Eddie Bond,['country music'],3912.0
Eddie Bonnemere,['jazz'],0.0
Eddie Chamblee,"['jazz', 'blues']",6207.0
Eddie Clarke,['heavy metal'],33.0
Eddie Condon,['jazz'],13378.0
Eddie Dean,['country music'],240.0
Eddie Durham,['jazz'],6831.0
Eddie Eastman,['country music'],5950.0
Eddie Freeman,['jazz'],4257.0
Eddie Harsch,"['rock music', 'rhythm and blues']",3489.0
Eddie Hinton,['soul'],7657.0
Eddie Hodges,['pop music'],11696.0
Eddie Holman,['soul'],8079.0
Eddie Jackson,['progressive metal'],830.0
Eddie Jackson,['country music'],830.0
Eddie Jobson,"['art rock', 'progressive rock', 'experimental rock']",26835.0
Eddie Kirkland,['blues'],18915.0
Eddie Levert,['soul'],6398.0
Eddie Lovette,['reggae'],2410.0
Eddie Lusk,"['rock music', 'Chicago blues']",0.0
Eddie Mapp,['country blues'],6020.0
Eddie Rabbitt,['country music'],25425.0
Eddie Randle,['jazz'],1525.0
Eddie Rubin,['rock music'],14345.0
Eddie Santiago,['salsa'],11111.0
Eddie Taylor,['blues'],9990.0
Eddie Wohl,['hard rock'],9672.0
Eddie Zack,['country music'],2931.0
Eddy Clearwater,['blues'],10934.0
Eddy Herrera,['merengue'],4299.0
Eddy Kenzo,['dancehall'],40574.0
Eden Atwood,['jazz'],8140.0
Edgar Joel,['salsa'],3034.0
Edgar Sampson,['jazz'],5542.0
Edicson Ruiz,['classical music'],2989.0
Edith Alonso,['electronica'],14885.0
Edith Wilson,['blues'],32965.0
Edmar Castañeda,['Latin jazz'],4343.0
Edmundo Rivero,['tango'],8844.0
Edu Lobo,['bossa nova'],8785.0
Eduard Romanyuta,"['pop rock', 'pop music', 'soul', 'rhythm and blues', 'dance-pop']",8121.0
Eduardo Alquinta,['traditional folk music'],7443.0
Eduardo Carrasco,"['nueva canción chilena', 'traditional folk music']",7910.0
Eduardo Makaroff,"['downtempo', 'tango']",11182.0
Edward Bunting,['music of Ireland'],18255.0
Edward Guglielmino,['post-punk'],32517.0
Edward Ka-Spel,['psychedelic music'],12369.0
Edwin,"['progressive rock', 'alternative rock', 'pop music', 'acoustic music', 'rock music']",8379.0
Edwin Birdsong,['funk'],6889.0
Edwin Duhon,['traditional folk music'],3106.0
Edwin McCain,"['alternative rock', 'rock music']",12799.0
Edwin Montalvo,['world music'],0.0
Edythe Baker,['jazz'],9750.0
Eerie Von,['gothic rock'],12455.0
Efrem Schulz,['punk rock'],4106.0
Efrim Menuck,['post-rock'],14923.0
Egidio Cuadrado,['vallenato'],1290.0
Egill Einarsson,['electronic music'],18143.0
Ehron VonAllen,['electronica'],17095.0
Ehud Asherie,['jazz'],5649.0
Eicca Toppinen,"['opera', 'symphonic metal']",8269.0
Eightcubed,['electronic music'],7445.0
Eiko Ishibashi,"['indie rock', 'punk rock']",6466.0
Eilert Pilarm,['rock music'],2242.0
Einar Örn Benediktsson,['punk rock'],11774.0
Eirik Glambek Bøe,"['folk-pop', 'traditional folk music']",3559.0
Eitan Reiter,['electronica'],10059.0
Ekrem Jevrić,['folk music'],5903.0
El Barrio,"['flamenco rock', 'flamenco', 'pop music']",496.0
El Bogueto,['reggaeton'],6926.0
El Coyote,['ranchera'],63.0
El Fantasma,"['corrido', 'regional Mexican', 'norteño', 'ranchera']",35.0
El General,['reggae en Español'],14043.0
El Hachemi Guerouabi,['Algerian chaabi'],1819.0
El Lebrijano,['flamenco'],3558.0
El-P,"['rapping', 'hip-hop']",27386.0
Elaine Shaffer,['classical music'],8554.0
Eldbjørg Hemsing,['classical music'],18287.0
Elderbrook,['electronic dance music'],26269.0
Eldon Shamblin,['Western swing'],10528.0
Eleanor Collins,['jazz'],13305.0
Electronicat,['rock music'],5634.0
Elena Pinderhughes,['jazz'],11012.0
Elena Velevska,"['folk-pop', 'pop music', 'turbo-folk']",3196.0
Eli T.,['electropop'],6843.0
Elias Viljanen,['power metal'],8946.0
Elijah Johnson,"['pop music', 'hip-hop', 'rhythm and blues']",345.0
Elijah Wald,['blues'],14155.0
Eline Nygaard Riisnæs,['classical music'],2553.0
Elinor Frey,"['contemporary classical music', 'early music']",11511.0
Elio Villafranca,['jazz'],5757.0
Eliot Bronson,['pop music'],7772.0
Eliot Fisk,['classical music'],12101.0
Eliot Sumner,['new wave'],24499.0
Elisa Randazzo,['traditional folk music'],4678.0
Elisa Tavárez,['Danza'],2947.0
Elisabeth Carew,['pop music'],4104.0
Elisabeth Kværne,['Norwegian folk music'],1566.0
Elitsa Todorova,"['Bulgarian folk music', 'pop music']",7293.0
Elizabeth Fraser,"['dream pop', 'ethereal wave', 'trip hop', 'ambient music']",35792.0
Ella Marie Hætta Isaksen,['electronic dance music'],3170.0
Elliot Easton,"['blues rock', 'new wave', 'rockabilly', 'rock music', 'hard rock']",11105.0
Elliot Ingber,['rock music'],5975.0
Elliot Lurie,['pop music'],3640.0
Elliott Murphy,['rock music'],14603.0
Elliott Power,['Electronic'],55881.0
Elliott Sharp,['contemporary classical music'],29583.0
Elliott Smith,"['indie rock', 'indie folk', 'indie pop', 'lo-fi music']",96263.0
